'Time and date','II','V','ABP','PAP','PLETH','RESP'
'[12:43:52.170 20/06/1995]',-0.128,0.020,76.338,56.100,-0.443,-0.954
'[12:43:52.172 20/06/1995]',-0.128,0.020,76.338,56.100,-0.443,-0.954
'[12:43:52.174 20/06/1995]',-0.116,0.020,76.338,56.100,-0.443,-0.954
'[12:43:52.176 20/06/1995]',-0.116,0.020,80.958,56.800,-0.420,-0.956
'[12:43:52.178 20/06/1995]',-0.116,0.020,80.958,56.800,-0.420,-0.956
'[12:43:52.180 20/06/1995]',-0.104,0.020,80.958,56.800,-0.420,-0.956
'[12:43:52.182 20/06/1995]',-0.116,0.020,80.958,56.800,-0.420,-0.956
'[12:43:52.184 20/06/1995]',-0.104,0.020,85.579,57.375,-0.391,-0.958
'[12:43:52.186 20/06/1995]',-0.116,0.020,85.579,57.375,-0.391,-0.958
'[12:43:52.188 20/06/1995]',-0.116,0.002,85.579,57.375,-0.391,-0.958
'[12:43:52.190 20/06/1995]',-0.116,0.002,85.579,57.375,-0.391,-0.958
'[12:43:52.192 20/06/1995]',-0.104,0.002,90.149,57.850,-0.350,-0.959
'[12:43:52.194 20/06/1995]',-0.104,0.002,90.149,57.850,-0.350,-0.959
'[12:43:52.196 20/06/1995]',-0.104,0.002,90.149,57.850,-0.350,-0.959
'[12:43:52.198 20/06/1995]',-0.116,0.002,90.149,57.850,-0.350,-0.959
'[12:43:52.200 20/06/1995]',-0.116,0.002,94.468,58.150,-0.302,-0.959
'[12:43:52.202 20/06/1995]',-0.116,0.002,94.468,58.150,-0.302,-0.959
'[12:43:52.204 20/06/1995]',-0.116,0.002,94.468,58.150,-0.302,-0.959
'[12:43:52.206 20/06/1995]',-0.116,0.002,94.468,58.150,-0.302,-0.959
'[12:43:52.208 20/06/1995]',-0.116,0.002,98.536,58.375,-0.243,-0.959
'[12:43:52.210 20/06/1995]',-0.104,0.002,98.536,58.375,-0.243,-0.959
'[12:43:52.212 20/06/1995]',-0.104,0.002,98.536,58.375,-0.243,-0.959
'[12:43:52.214 20/06/1995]',-0.104,0.002,98.536,58.375,-0.243,-0.959
'[12:43:52.216 20/06/1995]',-0.104,0.002,102.252,58.625,-0.178,-0.959
'[12:43:52.218 20/06/1995]',-0.104,0.002,102.252,58.625,-0.178,-0.959
'[12:43:52.220 20/06/1995]',-0.104,0.002,102.252,58.625,-0.178,-0.959
'[12:43:52.222 20/06/1995]',-0.104,0.002,102.252,58.625,-0.178,-0.959
'[12:43:52.224 20/06/1995]',-0.104,0.002,105.517,58.800,-0.108,-0.957
'[12:43:52.226 20/06/1995]',-0.104,0.002,105.517,58.800,-0.108,-0.957
'[12:43:52.228 20/06/1995]',-0.104,0.002,105.517,58.800,-0.108,-0.957
'[12:43:52.230 20/06/1995]',-0.093,0.002,105.517,58.800,-0.108,-0.957
'[12:43:52.232 20/06/1995]',-0.093,0.002,108.128,58.900,-0.035,-0.955
'[12:43:52.234 20/06/1995]',-0.093,-0.017,108.128,58.900,-0.035,-0.955
'[12:43:52.236 20/06/1995]',-0.093,-0.017,108.128,58.900,-0.035,-0.955
'[12:43:52.238 20/06/1995]',-0.093,-0.017,108.128,58.900,-0.035,-0.955
'[12:43:52.240 20/06/1995]',-0.093,-0.017,110.338,59.025,0.038,-0.953
'[12:43:52.242 20/06/1995]',-0.081,-0.017,110.338,59.025,0.038,-0.953
'[12:43:52.244 20/06/1995]',-0.081,-0.017,110.338,59.025,0.038,-0.953
'[12:43:52.246 20/06/1995]',-0.081,-0.017,110.338,59.025,0.038,-0.953
'[12:43:52.248 20/06/1995]',-0.081,-0.017,111.945,58.975,0.111,-0.950
'[12:43:52.250 20/06/1995]',-0.069,-0.017,111.945,58.975,0.111,-0.950
'[12:43:52.252 20/06/1995]',-0.081,-0.036,111.945,58.975,0.111,-0.950
'[12:43:52.254 20/06/1995]',-0.081,-0.017,111.945,58.975,0.111,-0.950
'[12:43:52.256 20/06/1995]',-0.069,-0.036,113.100,58.675,0.179,-0.946
'[12:43:52.258 20/06/1995]',-0.069,-0.017,113.100,58.675,0.179,-0.946
'[12:43:52.260 20/06/1995]',-0.069,-0.036,113.100,58.675,0.179,-0.946
'[12:43:52.262 20/06/1995]',-0.057,-0.017,113.100,58.675,0.179,-0.946
'[12:43:52.264 20/06/1995]',-0.046,-0.017,113.753,58.275,0.240,-0.941
'[12:43:52.266 20/06/1995]',-0.046,-0.017,113.753,58.275,0.240,-0.941
'[12:43:52.268 20/06/1995]',-0.046,-0.017,113.753,58.275,0.240,-0.941
'[12:43:52.270 20/06/1995]',-0.046,-0.036,113.753,58.275,0.240,-0.941
'[12:43:52.272 20/06/1995]',-0.046,-0.017,114.004,57.725,0.295,-0.936
'[12:43:52.274 20/06/1995]',-0.046,-0.017,114.004,57.725,0.295,-0.936
'[12:43:52.276 20/06/1995]',-0.034,-0.017,114.004,57.725,0.295,-0.936
'[12:43:52.278 20/06/1995]',-0.034,-0.017,114.004,57.725,0.295,-0.936
'[12:43:52.280 20/06/1995]',-0.034,-0.017,113.954,57.150,0.343,-0.929
'[12:43:52.282 20/06/1995]',-0.034,-0.017,113.954,57.150,0.343,-0.929
'[12:43:52.284 20/06/1995]',-0.034,-0.017,113.954,57.150,0.343,-0.929
'[12:43:52.286 20/06/1995]',-0.034,-0.017,113.954,57.150,0.343,-0.929
'[12:43:52.288 20/06/1995]',-0.034,-0.017,113.552,56.450,0.384,-0.922
'[12:43:52.290 20/06/1995]',-0.034,-0.017,113.552,56.450,0.384,-0.922
'[12:43:52.292 20/06/1995]',-0.022,-0.017,113.552,56.450,0.384,-0.922
'[12:43:52.294 20/06/1995]',-0.022,0.002,113.552,56.450,0.384,-0.922
'[12:43:52.296 20/06/1995]',-0.011,0.002,112.900,55.675,0.417,-0.914
'[12:43:52.298 20/06/1995]',-0.022,0.002,112.900,55.675,0.417,-0.914
'[12:43:52.300 20/06/1995]',-0.011,0.002,112.900,55.675,0.417,-0.914
'[12:43:52.302 20/06/1995]',-0.022,0.002,112.900,55.675,0.417,-0.914
'[12:43:52.304 20/06/1995]',-0.011,0.002,111.895,54.800,0.443,-0.906
'[12:43:52.306 20/06/1995]',-0.011,0.002,111.895,54.800,0.443,-0.906
'[12:43:52.308 20/06/1995]',0.001,0.002,111.895,54.800,0.443,-0.906
'[12:43:52.310 20/06/1995]',0.001,0.002,111.895,54.800,0.443,-0.906
'[12:43:52.312 20/06/1995]',0.001,0.002,110.740,53.875,0.466,-0.897
'[12:43:52.314 20/06/1995]',0.001,0.002,110.740,53.875,0.466,-0.897
'[12:43:52.316 20/06/1995]',0.001,0.002,110.740,53.875,0.466,-0.897
'[12:43:52.318 20/06/1995]',0.001,0.002,110.740,53.875,0.466,-0.897
'[12:43:52.320 20/06/1995]',0.001,0.002,109.284,52.700,0.480,-0.889
'[12:43:52.322 20/06/1995]',0.001,0.002,109.284,52.700,0.480,-0.889
'[12:43:52.324 20/06/1995]',0.001,0.002,109.284,52.700,0.480,-0.889
'[12:43:52.326 20/06/1995]',0.001,0.002,109.284,52.700,0.480,-0.889
'[12:43:52.328 20/06/1995]',0.001,0.002,107.676,51.225,0.491,-0.880
'[12:43:52.330 20/06/1995]',0.001,0.002,107.676,51.225,0.491,-0.880
'[12:43:52.332 20/06/1995]',0.001,0.002,107.676,51.225,0.491,-0.880
'[12:43:52.334 20/06/1995]',0.001,0.002,107.676,51.225,0.491,-0.880
'[12:43:52.336 20/06/1995]',0.001,0.002,105.868,49.525,0.496,-0.872
'[12:43:52.338 20/06/1995]',0.001,0.002,105.868,49.525,0.496,-0.872
'[12:43:52.340 20/06/1995]',0.001,0.002,105.868,49.525,0.496,-0.872
'[12:43:52.342 20/06/1995]',0.001,0.002,105.868,49.525,0.496,-0.872
'[12:43:52.344 20/06/1995]',0.001,0.002,103.860,47.550,0.495,-0.863
'[12:43:52.346 20/06/1995]',0.001,0.002,103.860,47.550,0.495,-0.863
'[12:43:52.348 20/06/1995]',0.001,0.020,103.860,47.550,0.495,-0.863
'[12:43:52.350 20/06/1995]',0.001,0.020,103.860,47.550,0.495,-0.863
'[12:43:52.352 20/06/1995]',-0.011,0.020,101.600,45.550,0.492,-0.855
'[12:43:52.354 20/06/1995]',0.001,0.020,101.600,45.550,0.492,-0.855
'[12:43:52.356 20/06/1995]',-0.022,0.020,101.600,45.550,0.492,-0.855
'[12:43:52.358 20/06/1995]',-0.011,0.002,101.600,45.550,0.492,-0.855
'[12:43:52.360 20/06/1995]',0.001,0.002,99.189,44.075,0.483,-0.847
'[12:43:52.362 20/06/1995]',0.001,0.002,99.189,44.075,0.483,-0.847
'[12:43:52.364 20/06/1995]',0.001,0.002,99.189,44.075,0.483,-0.847
'[12:43:52.366 20/06/1995]',0.001,0.002,99.189,44.075,0.483,-0.847
'[12:43:52.368 20/06/1995]',0.001,0.002,96.628,43.450,0.471,-0.840
'[12:43:52.370 20/06/1995]',0.001,0.002,96.628,43.450,0.471,-0.840
'[12:43:52.372 20/06/1995]',-0.011,0.020,96.628,43.450,0.471,-0.840
'[12:43:52.374 20/06/1995]',-0.022,0.020,96.628,43.450,0.471,-0.840
'[12:43:52.376 20/06/1995]',-0.011,0.020,93.765,43.625,0.454,-0.835
'[12:43:52.378 20/06/1995]',0.001,0.020,93.765,43.625,0.454,-0.835
'[12:43:52.380 20/06/1995]',0.001,0.020,93.765,43.625,0.454,-0.835
'[12:43:52.382 20/06/1995]',0.001,0.020,93.765,43.625,0.454,-0.835
'[12:43:52.384 20/06/1995]',-0.011,0.002,90.902,44.250,0.433,-0.832
'[12:43:52.386 20/06/1995]',-0.011,0.002,90.902,44.250,0.433,-0.832
'[12:43:52.388 20/06/1995]',-0.011,0.002,90.902,44.250,0.433,-0.832
'[12:43:52.390 20/06/1995]',-0.011,0.002,90.902,44.250,0.433,-0.832
'[12:43:52.392 20/06/1995]',-0.011,0.020,87.989,44.725,0.410,-0.831
'[12:43:52.394 20/06/1995]',0.001,0.002,87.989,44.725,0.410,-0.831
'[12:43:52.396 20/06/1995]',0.001,0.020,87.989,44.725,0.410,-0.831
'[12:43:52.398 20/06/1995]',0.001,0.020,87.989,44.725,0.410,-0.831
'[12:43:52.400 20/06/1995]',0.001,0.002,85.227,44.550,0.384,-0.830
'[12:43:52.402 20/06/1995]',-0.011,0.002,85.227,44.550,0.384,-0.830
'[12:43:52.404 20/06/1995]',-0.011,0.002,85.227,44.550,0.384,-0.830
'[12:43:52.406 20/06/1995]',-0.011,0.002,85.227,44.550,0.384,-0.830
'[12:43:52.408 20/06/1995]',-0.011,0.002,82.716,43.675,0.355,-0.831
'[12:43:52.410 20/06/1995]',0.001,0.002,82.716,43.675,0.355,-0.831
'[12:43:52.412 20/06/1995]',-0.011,0.020,82.716,43.675,0.355,-0.831
'[12:43:52.414 20/06/1995]',-0.011,0.020,82.716,43.675,0.355,-0.831
'[12:43:52.416 20/06/1995]',-0.011,0.020,80.406,42.450,0.323,-0.832
'[12:43:52.418 20/06/1995]',-0.022,0.020,80.406,42.450,0.323,-0.832
'[12:43:52.420 20/06/1995]',-0.022,0.002,80.406,42.450,0.323,-0.832
'[12:43:52.422 20/06/1995]',-0.022,0.002,80.406,42.450,0.323,-0.832
'[12:43:52.424 20/06/1995]',-0.022,0.002,78.347,41.225,0.287,-0.834
'[12:43:52.426 20/06/1995]',-0.011,0.020,78.347,41.225,0.287,-0.834
'[12:43:52.428 20/06/1995]',0.001,0.020,78.347,41.225,0.287,-0.834
'[12:43:52.430 20/06/1995]',0.001,0.020,78.347,41.225,0.287,-0.834
'[12:43:52.432 20/06/1995]',0.001,0.020,76.539,40.400,0.249,-0.836
'[12:43:52.434 20/06/1995]',-0.011,0.002,76.539,40.400,0.249,-0.836
'[12:43:52.436 20/06/1995]',-0.011,0.002,76.539,40.400,0.249,-0.836
'[12:43:52.438 20/06/1995]',-0.011,0.002,76.539,40.400,0.249,-0.836
'[12:43:52.440 20/06/1995]',-0.022,0.002,74.982,40.050,0.210,-0.839
'[12:43:52.442 20/06/1995]',-0.011,0.002,74.982,40.050,0.210,-0.839
'[12:43:52.444 20/06/1995]',-0.011,0.020,74.982,40.050,0.210,-0.839
'[12:43:52.446 20/06/1995]',0.001,0.020,74.982,40.050,0.210,-0.839
'[12:43:52.448 20/06/1995]',0.001,0.020,73.726,40.150,0.170,-0.842
'[12:43:52.450 20/06/1995]',-0.011,0.002,73.726,40.150,0.170,-0.842
'[12:43:52.452 20/06/1995]',-0.022,0.002,73.726,40.150,0.170,-0.842
'[12:43:52.454 20/06/1995]',-0.022,0.002,73.726,40.150,0.170,-0.842
'[12:43:52.456 20/06/1995]',-0.022,0.002,72.672,40.450,0.130,-0.845
'[12:43:52.458 20/06/1995]',-0.022,0.002,72.672,40.450,0.130,-0.845
'[12:43:52.460 20/06/1995]',-0.022,0.002,72.672,40.450,0.130,-0.845
'[12:43:52.462 20/06/1995]',-0.011,0.002,72.672,40.450,0.130,-0.845
'[12:43:52.464 20/06/1995]',-0.011,0.002,71.768,40.750,0.086,-0.848
'[12:43:52.466 20/06/1995]',-0.011,0.002,71.768,40.750,0.086,-0.848
'[12:43:52.468 20/06/1995]',-0.022,0.002,71.768,40.750,0.086,-0.848
'[12:43:52.470 20/06/1995]',-0.011,0.002,71.768,40.750,0.086,-0.848
'[12:43:52.472 20/06/1995]',-0.011,0.002,71.064,40.975,0.045,-0.852
'[12:43:52.474 20/06/1995]',0.001,0.002,71.064,40.975,0.045,-0.852
'[12:43:52.476 20/06/1995]',0.001,0.002,71.064,40.975,0.045,-0.852
'[12:43:52.478 20/06/1995]',0.001,0.002,71.064,40.975,0.045,-0.852
'[12:43:52.480 20/06/1995]',0.001,0.002,70.512,41.100,0.005,-0.857
'[12:43:52.482 20/06/1995]',0.001,0.002,70.512,41.100,0.005,-0.857
'[12:43:52.484 20/06/1995]',0.001,0.002,70.512,41.100,0.005,-0.857
'[12:43:52.486 20/06/1995]',0.001,0.002,70.512,41.100,0.005,-0.857
'[12:43:52.488 20/06/1995]',0.001,0.002,70.110,40.975,-0.034,-0.861
'[12:43:52.490 20/06/1995]',0.001,0.002,70.110,40.975,-0.034,-0.861
'[12:43:52.492 20/06/1995]',0.001,0.002,70.110,40.975,-0.034,-0.861
'[12:43:52.494 20/06/1995]',0.001,0.002,70.110,40.975,-0.034,-0.861
'[12:43:52.496 20/06/1995]',0.001,0.002,69.909,40.500,-0.070,-0.866
'[12:43:52.498 20/06/1995]',0.001,0.002,69.909,40.500,-0.070,-0.866
'[12:43:52.500 20/06/1995]',0.001,0.002,69.909,40.500,-0.070,-0.866
'[12:43:52.502 20/06/1995]',-0.011,0.002,69.909,40.500,-0.070,-0.866
'[12:43:52.504 20/06/1995]',0.001,0.002,69.658,39.875,-0.106,-0.870
'[12:43:52.506 20/06/1995]',-0.011,0.002,69.658,39.875,-0.106,-0.870
'[12:43:52.508 20/06/1995]',-0.011,0.002,69.658,39.875,-0.106,-0.870
'[12:43:52.510 20/06/1995]',-0.011,0.002,69.658,39.875,-0.106,-0.870
'[12:43:52.512 20/06/1995]',0.001,0.002,69.457,39.100,-0.137,-0.874
'[12:43:52.514 20/06/1995]',-0.011,0.002,69.457,39.100,-0.137,-0.874
'[12:43:52.516 20/06/1995]',-0.022,0.002,69.457,39.100,-0.137,-0.874
'[12:43:52.518 20/06/1995]',-0.011,0.002,69.457,39.100,-0.137,-0.874
'[12:43:52.520 20/06/1995]',-0.022,0.002,69.307,38.450,-0.167,-0.877
'[12:43:52.522 20/06/1995]',-0.011,0.002,69.307,38.450,-0.167,-0.877
'[12:43:52.524 20/06/1995]',-0.011,0.002,69.307,38.450,-0.167,-0.877
'[12:43:52.526 20/06/1995]',-0.011,0.002,69.307,38.450,-0.167,-0.877
'[12:43:52.528 20/06/1995]',0.001,0.002,69.106,38.050,-0.192,-0.881
'[12:43:52.530 20/06/1995]',0.001,0.002,69.106,38.050,-0.192,-0.881
'[12:43:52.532 20/06/1995]',0.001,0.002,69.106,38.050,-0.192,-0.881
'[12:43:52.534 20/06/1995]',0.001,0.002,69.106,38.050,-0.192,-0.881
'[12:43:52.536 20/06/1995]',0.001,0.002,69.005,37.925,-0.215,-0.884
'[12:43:52.538 20/06/1995]',0.001,0.002,69.005,37.925,-0.215,-0.884
'[12:43:52.540 20/06/1995]',0.001,0.002,69.005,37.925,-0.215,-0.884
'[12:43:52.542 20/06/1995]',0.001,0.002,69.005,37.925,-0.215,-0.884
'[12:43:52.544 20/06/1995]',0.001,0.002,68.754,37.925,-0.237,-0.886
'[12:43:52.546 20/06/1995]',0.001,0.002,68.754,37.925,-0.237,-0.886
'[12:43:52.548 20/06/1995]',0.001,0.002,68.754,37.925,-0.237,-0.886
'[12:43:52.550 20/06/1995]',0.001,0.002,68.754,37.925,-0.237,-0.886
'[12:43:52.552 20/06/1995]',0.001,0.002,68.604,37.825,-0.258,-0.888
'[12:43:52.554 20/06/1995]',0.001,0.002,68.604,37.825,-0.258,-0.888
'[12:43:52.556 20/06/1995]',0.001,0.002,68.604,37.825,-0.258,-0.888
'[12:43:52.558 20/06/1995]',0.001,0.002,68.604,37.825,-0.258,-0.888
'[12:43:52.560 20/06/1995]',0.001,0.002,68.403,37.400,-0.274,-0.890
'[12:43:52.562 20/06/1995]',0.001,0.002,68.403,37.400,-0.274,-0.890
'[12:43:52.564 20/06/1995]',0.001,0.002,68.403,37.400,-0.274,-0.890
'[12:43:52.566 20/06/1995]',0.001,0.002,68.403,37.400,-0.274,-0.890
'[12:43:52.568 20/06/1995]',0.012,0.002,68.252,36.575,-0.288,-0.891
'[12:43:52.570 20/06/1995]',0.001,0.002,68.252,36.575,-0.288,-0.891
'[12:43:52.572 20/06/1995]',0.001,0.002,68.252,36.575,-0.288,-0.891
'[12:43:52.574 20/06/1995]',0.001,0.002,68.252,36.575,-0.288,-0.891
'[12:43:52.576 20/06/1995]',0.001,0.002,67.951,35.525,-0.301,-0.892
'[12:43:52.578 20/06/1995]',0.001,0.002,67.951,35.525,-0.301,-0.892
'[12:43:52.580 20/06/1995]',0.001,0.002,67.951,35.525,-0.301,-0.892
'[12:43:52.582 20/06/1995]',0.001,0.002,67.951,35.525,-0.301,-0.892
'[12:43:52.584 20/06/1995]',0.001,0.002,67.700,34.650,-0.313,-0.892
'[12:43:52.586 20/06/1995]',0.001,0.002,67.700,34.650,-0.313,-0.892
'[12:43:52.588 20/06/1995]',0.001,0.002,67.700,34.650,-0.313,-0.892
'[12:43:52.590 20/06/1995]',0.001,0.002,67.700,34.650,-0.313,-0.892
'[12:43:52.592 20/06/1995]',0.012,0.002,67.348,34.075,-0.324,-0.892
'[12:43:52.594 20/06/1995]',0.024,0.002,67.348,34.075,-0.324,-0.892
'[12:43:52.596 20/06/1995]',0.024,0.002,67.348,34.075,-0.324,-0.892
'[12:43:52.598 20/06/1995]',0.036,0.002,67.348,34.075,-0.324,-0.892
'[12:43:52.600 20/06/1995]',0.036,0.002,66.996,33.900,-0.334,-0.891
'[12:43:52.602 20/06/1995]',0.036,0.002,66.996,33.900,-0.334,-0.891
'[12:43:52.604 20/06/1995]',0.036,0.002,66.996,33.900,-0.334,-0.891
'[12:43:52.606 20/06/1995]',0.036,0.002,66.996,33.900,-0.334,-0.891
'[12:43:52.608 20/06/1995]',0.047,0.002,66.695,33.900,-0.343,-0.889
'[12:43:52.610 20/06/1995]',0.059,0.002,66.695,33.900,-0.343,-0.889
'[12:43:52.612 20/06/1995]',0.059,0.002,66.695,33.900,-0.343,-0.889
'[12:43:52.614 20/06/1995]',0.071,0.002,66.695,33.900,-0.343,-0.889
'[12:43:52.616 20/06/1995]',0.071,0.002,66.344,34.000,-0.352,-0.887
'[12:43:52.618 20/06/1995]',0.071,0.002,66.344,34.000,-0.352,-0.887
'[12:43:52.620 20/06/1995]',0.071,-0.017,66.344,34.000,-0.352,-0.887
'[12:43:52.622 20/06/1995]',0.071,-0.017,66.344,34.000,-0.352,-0.887
'[12:43:52.624 20/06/1995]',0.071,-0.017,65.992,34.075,-0.359,-0.885
'[12:43:52.626 20/06/1995]',0.071,-0.017,65.992,34.075,-0.359,-0.885
'[12:43:52.628 20/06/1995]',0.071,-0.017,65.992,34.075,-0.359,-0.885
'[12:43:52.630 20/06/1995]',0.071,-0.017,65.992,34.075,-0.359,-0.885
'[12:43:52.632 20/06/1995]',0.071,-0.017,65.640,33.950,-0.366,-0.882
'[12:43:52.634 20/06/1995]',0.059,-0.017,65.640,33.950,-0.366,-0.882
'[12:43:52.636 20/06/1995]',0.059,-0.036,65.640,33.950,-0.366,-0.882
'[12:43:52.638 20/06/1995]',0.071,-0.055,65.640,33.950,-0.366,-0.882
'[12:43:52.640 20/06/1995]',0.071,-0.036,65.239,33.725,-0.374,-0.878
'[12:43:52.642 20/06/1995]',0.071,-0.036,65.239,33.725,-0.374,-0.878
'[12:43:52.644 20/06/1995]',0.071,-0.036,65.239,33.725,-0.374,-0.878
'[12:43:52.646 20/06/1995]',0.059,-0.017,65.239,33.725,-0.374,-0.878
'[12:43:52.648 20/06/1995]',0.036,-0.017,64.837,33.350,-0.382,-0.875
'[12:43:52.650 20/06/1995]',0.024,-0.017,64.837,33.350,-0.382,-0.875
'[12:43:52.652 20/06/1995]',0.001,0.002,64.837,33.350,-0.382,-0.875
'[12:43:52.654 20/06/1995]',0.001,0.002,64.837,33.350,-0.382,-0.875
'[12:43:52.656 20/06/1995]',0.001,0.002,64.435,33.125,-0.389,-0.871
'[12:43:52.658 20/06/1995]',-0.022,0.002,64.435,33.125,-0.389,-0.871
'[12:43:52.660 20/06/1995]',-0.022,0.002,64.435,33.125,-0.389,-0.871
'[12:43:52.662 20/06/1995]',-0.022,0.002,64.435,33.125,-0.389,-0.871
'[12:43:52.664 20/06/1995]',-0.022,0.002,63.983,33.075,-0.397,-0.867
'[12:43:52.666 20/06/1995]',-0.034,0.002,63.983,33.075,-0.397,-0.867
'[12:43:52.668 20/06/1995]',-0.034,0.002,63.983,33.075,-0.397,-0.867
'[12:43:52.670 20/06/1995]',-0.034,0.002,63.983,33.075,-0.397,-0.867
'[12:43:52.672 20/06/1995]',-0.034,0.002,63.632,33.300,-0.406,-0.861
'[12:43:52.674 20/06/1995]',-0.034,0.002,63.632,33.300,-0.406,-0.861
'[12:43:52.676 20/06/1995]',-0.034,0.002,63.632,33.300,-0.406,-0.861
'[12:43:52.678 20/06/1995]',-0.034,0.002,63.632,33.300,-0.406,-0.861
'[12:43:52.680 20/06/1995]',-0.034,0.002,63.230,33.475,-0.411,-0.856
'[12:43:52.682 20/06/1995]',-0.034,0.002,63.230,33.475,-0.411,-0.856
'[12:43:52.684 20/06/1995]',-0.046,0.002,63.230,33.475,-0.411,-0.856
'[12:43:52.686 20/06/1995]',-0.057,0.002,63.230,33.475,-0.411,-0.856
'[12:43:52.688 20/06/1995]',-0.057,0.002,62.878,33.350,-0.418,-0.850
'[12:43:52.690 20/06/1995]',-0.057,0.002,62.878,33.350,-0.418,-0.850
'[12:43:52.692 20/06/1995]',-0.057,0.002,62.878,33.350,-0.418,-0.850
'[12:43:52.694 20/06/1995]',-0.046,0.002,62.878,33.350,-0.418,-0.850
'[12:43:52.696 20/06/1995]',-0.046,0.002,62.527,32.775,-0.425,-0.845
'[12:43:52.698 20/06/1995]',-0.034,0.002,62.527,32.775,-0.425,-0.845
'[12:43:52.700 20/06/1995]',-0.034,0.002,62.527,32.775,-0.425,-0.845
'[12:43:52.702 20/06/1995]',-0.034,0.002,62.527,32.775,-0.425,-0.845
'[12:43:52.704 20/06/1995]',-0.046,0.002,62.225,31.775,-0.433,-0.841
'[12:43:52.706 20/06/1995]',-0.046,0.002,62.225,31.775,-0.433,-0.841
'[12:43:52.708 20/06/1995]',-0.034,0.002,62.225,31.775,-0.433,-0.841
'[12:43:52.710 20/06/1995]',-0.034,0.002,62.225,31.775,-0.433,-0.841
'[12:43:52.712 20/06/1995]',-0.034,0.002,61.874,30.775,-0.438,-0.837
'[12:43:52.714 20/06/1995]',-0.034,0.002,61.874,30.775,-0.438,-0.837
'[12:43:52.716 20/06/1995]',-0.034,0.002,61.874,30.775,-0.438,-0.837
'[12:43:52.718 20/06/1995]',-0.046,0.002,61.874,30.775,-0.438,-0.837
'[12:43:52.720 20/06/1995]',-0.046,0.002,61.522,30.250,-0.445,-0.833
'[12:43:52.722 20/06/1995]',-0.057,0.002,61.522,30.250,-0.445,-0.833
'[12:43:52.724 20/06/1995]',-0.046,0.002,61.522,30.250,-0.445,-0.833
'[12:43:52.726 20/06/1995]',-0.046,0.002,61.522,30.250,-0.445,-0.833
'[12:43:52.728 20/06/1995]',-0.034,0.002,61.171,30.425,-0.450,-0.829
'[12:43:52.730 20/06/1995]',-0.046,0.002,61.171,30.425,-0.450,-0.829
'[12:43:52.732 20/06/1995]',-0.057,0.002,61.171,30.425,-0.450,-0.829
'[12:43:52.734 20/06/1995]',-0.057,0.002,61.171,30.425,-0.450,-0.829
'[12:43:52.736 20/06/1995]',-0.069,0.002,60.869,31.025,-0.456,-0.825
'[12:43:52.738 20/06/1995]',-0.093,0.002,60.869,31.025,-0.456,-0.825
'[12:43:52.740 20/06/1995]',-0.104,0.020,60.869,31.025,-0.456,-0.825
'[12:43:52.742 20/06/1995]',-0.128,0.039,60.869,31.025,-0.456,-0.825
'[12:43:52.744 20/06/1995]',-0.116,0.077,60.518,31.725,-0.461,-0.821
'[12:43:52.746 20/06/1995]',-0.104,0.077,60.518,31.725,-0.461,-0.821
'[12:43:52.748 20/06/1995]',-0.057,0.077,60.518,31.725,-0.461,-0.821
'[12:43:52.750 20/06/1995]',0.001,0.058,60.518,31.725,-0.461,-0.821
'[12:43:52.752 20/06/1995]',0.047,0.020,60.216,32.075,-0.465,-0.817
'[12:43:52.754 20/06/1995]',0.129,-0.017,60.216,32.075,-0.465,-0.817
'[12:43:52.756 20/06/1995]',0.222,-0.074,60.216,32.075,-0.465,-0.817
'[12:43:52.758 20/06/1995]',0.328,-0.131,60.216,32.075,-0.465,-0.817
'[12:43:52.760 20/06/1995]',0.421,-0.169,59.915,31.900,-0.471,-0.813
'[12:43:52.762 20/06/1995]',0.502,-0.207,59.915,31.900,-0.471,-0.813
'[12:43:52.764 20/06/1995]',0.584,-0.264,59.915,31.900,-0.471,-0.813
'[12:43:52.766 20/06/1995]',0.631,-0.302,59.915,31.900,-0.471,-0.813
'[12:43:52.768 20/06/1995]',0.654,-0.359,59.714,31.425,-0.475,-0.809
'[12:43:52.770 20/06/1995]',0.665,-0.416,59.714,31.425,-0.475,-0.809
'[12:43:52.772 20/06/1995]',0.677,-0.435,59.714,31.425,-0.475,-0.809
'[12:43:52.774 20/06/1995]',0.665,-0.435,59.714,31.425,-0.475,-0.809
'[12:43:52.776 20/06/1995]',0.607,-0.416,59.413,30.850,-0.479,-0.806
'[12:43:52.778 20/06/1995]',0.526,-0.378,59.413,30.850,-0.479,-0.806
'[12:43:52.780 20/06/1995]',0.421,-0.321,59.413,30.850,-0.479,-0.806
'[12:43:52.782 20/06/1995]',0.328,-0.302,59.413,30.850,-0.479,-0.806
'[12:43:52.784 20/06/1995]',0.257,-0.264,59.162,30.250,-0.483,-0.804
'[12:43:52.786 20/06/1995]',0.211,-0.226,59.162,30.250,-0.483,-0.804
'[12:43:52.788 20/06/1995]',0.164,-0.207,59.162,30.250,-0.483,-0.804
'[12:43:52.790 20/06/1995]',0.118,-0.169,59.162,30.250,-0.483,-0.804
'[12:43:52.792 20/06/1995]',0.082,-0.131,58.961,29.725,-0.488,-0.802
'[12:43:52.794 20/06/1995]',0.059,-0.131,58.961,29.725,-0.488,-0.802
'[12:43:52.796 20/06/1995]',0.036,-0.093,58.961,29.725,-0.488,-0.802
'[12:43:52.798 20/06/1995]',0.012,-0.074,58.961,29.725,-0.488,-0.802
